id target x1 x2
870 -1.00 0.196263 -0.308867
870 -1.00 -0.071498 0.885446
870 -1.00 -0.662949 0.916623
870 +1.00 -0.478592 -0.597886
870 -1.00 -0.253438 0.949021
880 -1.00 -0.684162 0.750367
880 -1.00 0.645026 -0.767210
880 +1.00 -0.651527 -0.971161
880 -1.00 0.349207 -0.757134
880 +1.00 -0.665219 -0.657139
880 +1.00 -0.688624 -0.953827
890 +1.00 -0.249871 -0.783551
890 +1.00 -0.619099 -0.851219
890 -1.00 0.048601 -0.326979
890 +1.00 -0.953607 -0.821443
890 -1.00 0.319637 -0.347099
890 -1.00 -0.373496 0.789541
890 -1.00 -0.502839 0.696718
890 -1.00 -0.412569 0.316674
890 -1.00 -0.105823 0.533288
890 +1.00 0.237535 0.458664
900 -1.00 0.899600 -0.183680
900 +1.00 -0.004462 -0.459725
900 -1.00 -0.368486 0.933662
900 +1.00 0.058017 0.358341
900 +1.00 -0.312991 -0.669072
900 +1.00 0.094346 0.975826
900 -1.00 0.118126 -0.804944
900 +1.00 0.971737 0.370681
910 -1.00 -0.153629 0.530510
910 +1.00 -0.994724 -0.389970
910 +1.00 0.282004 0.422103
910 +1.00 -0.163645 -0.595575
910 +1.00 -0.739086 -0.267212
910 +1.00 -0.235176 -0.184848
920 +1.00 -0.937849 -0.969405
920 +1.00 -0.925642 -0.972587
920 +1.00 0.940144 0.981145
920 +1.00 0.070317 0.841883
920 -1.00 0.434311 -0.969883
920 -1.00 0.646788 -0.394064
920 +1.00 0.286017 0.276181
920 +1.00 0.945528 0.068400
920 +1.00 -0.882001 -0.681299
920 +1.00 0.785930 0.456945
920 -1.00 0.282481 -0.115717
920 -1.00 -0.587437 0.692951
920 +1.00 -0.352147 -0.042774
920 -1.00 -0.221314 0.129846
920 -1.00 0.717277 -0.962304
920 +1.00 -0.043861 -0.291764
920 +1.00 0.928506 0.235682
920 +1.00 -0.311551 -0.021206
920 +1.00 -0.921205 -0.815022
930 -1.00 -0.371522 0.237819
930 +1.00 -0.927074 -0.870970
930 +1.00 -0.982329 -0.613419
930 +1.00 -0.657422 -0.026829
930 +1.00 0.097872 0.028251
930 -1.00 0.717190 -0.323394
930 -1.00 -0.374950 0.620915
930 +1.00 0.431521 0.000985
930 -1.00 0.669557 -0.606174
930 -1.00 0.796973 -0.658695
930 -1.00 -0.738818 0.017487
930 -1.00 -0.477048 0.680566
930 -1.00 -0.187287 0.930910
930 -1.00 -0.918730 0.976990
930 +1.00 0.220583 0.019306
930 +1.00 -0.715994 -0.105492
930 +1.00 -0.459644 -0.473187
930 +1.00 0.513905 0.446225
930 +1.00 -0.427994 -0.129362
930 +1.00 0.159235 0.907046
930 -1.00 -0.090818 0.525269
940 -1.00 -0.197782 0.105208
940 +1.00 -0.957477 -0.988715
940 +1.00 -0.315534 -0.743275
940 +1.00 0.831874 0.544968
940 -1.00 0.613012 -0.307672
950 +1.00 0.894337 0.127923
950 +1.00 -0.215105 -0.197483
950 +1.00 -0.346244 -0.648420
960 -1.00 -0.415903 0.728580
960 +1.00 0.195685 0.479216
960 -1.00 0.196267 -0.618215
960 +1.00 0.132354 0.510169
960 +1.00 0.124662 0.781042
960 -1.00 0.113534 -0.975909
960 +1.00 0.576208 0.258500
960 -1.00 -0.141588 0.644623
960 +1.00 0.041516 0.846779
960 -1.00 -0.068046 0.876084
970 +1.00 -0.443374 -0.303539
970 +1.00 -0.099750 -0.303684
970 +1.00 -0.295320 -0.315469
970 +1.00 -0.934299 -0.832810
970 -1.00 0.302912 -0.387933
980 +1.00 -0.966168 -0.006344
980 -1.00 0.386720 -0.190617
980 +1.00 -0.431446 -0.309273
980 -1.00 -0.614173 0.738078
990 -1.00 0.842937 -0.039097
990 -1.00 -0.932123 0.070805
990 -1.00 0.324910 -0.718891
990 -1.00 0.801142 -0.447210
990 +1.00 0.648131 0.179369
990 +1.00 0.746734 0.386617
990 -1.00 -0.007840 0.598081
990 +1.00 0.597489 0.180094
990 -1.00 -0.965120 0.651064
990 -1.00 0.195228 -0.516765
990 +1.00 -0.565217 -0.030058
990 +1.00 -0.776266 -0.092202
990 +1.00 -0.515876 -0.481818
990 -1.00 0.020309 -0.209564
990 -1.00 0.675705 -0.546674
990 +1.00 0.707848 0.611282
990 -1.00 0.956074 -0.984221
990 -1.00 -0.991200 0.463117
990 +1.00 0.926594 0.503051
990 +1.00 -0.978074 -0.795814
990 -1.00 0.565234 -0.521665
990 -1.00 0.835139 -0.893699
990 -1.00 0.881548 -0.399005
990 +1.00 -0.366637 -0.846750
990 +1.00 0.741898 0.207491
990 +1.00 0.888823 0.902283
990 +1.00 -0.428268 -0.327083
990 +1.00 -0.766801 -0.255794
990 -1.00 -0.085629 0.934224
990 -1.00 -0.398894 0.158839
990 -1.00 0.730924 -0.515322
990 -1.00 -0.101220 0.838299
990 +1.00 -0.015263 -0.322142
990 +1.00 -0.891842 -0.172026
990 +1.00 -0.909197 -0.251741
990 -1.00 -0.250621 0.440713
990 +1.00 -0.965645 -0.010965
1000 -1.00 -0.398232 0.662382
1000 +1.00 0.971916 0.037402
1000 +1.00 -0.444693 -0.367468
1000 -1.00 -0.681527 0.173806
1010 -1.00 -0.073541 0.681639
1010 -1.00 0.810073 -0.340235
1010 -1.00 0.733718 -0.603166
1010 -1.00 -0.472631 0.104175
1010 -1.00 -0.217171 0.570097
1010 -1.00 -0.120951 0.980194
1010 -1.00 0.364040 -0.784168
1010 -1.00 -0.198538 0.291842
1010 -1.00 -0.860685 0.678896
1010 +1.00 0.572541 0.067552
1020 -1.00 -0.016455 0.348194
1020 +1.00 0.771919 0.676888
1020 +1.00 0.898488 0.415172
1020 +1.00 0.340209 0.438408
1020 +1.00 0.460325 0.993153
1020 +1.00 -0.770952 -0.740969
1020 +1.00 0.394518 0.521244
1020 +1.00 0.323550 0.870118
1020 -1.00 0.156875 -0.157406
1020 +1.00 0.081720 0.144233
1020 +1.00 -0.610395 -0.109994
1030 +1.00 0.399750 0.587729
1030 +1.00 -0.453183 -0.539578
1030 +1.00 -0.547313 -0.187156
1030 +1.00 -0.856169 -0.170915
1030 +1.00 -0.428819 -0.571885
1030 -1.00 -0.014974 0.406439
1030 +1.00 0.951706 0.400704
1030 -1.00 -0.072124 0.322195
1030 -1.00 0.250079 -0.554608
1030 +1.00 0.507718 0.015427
1030 +1.00 0.242633 0.196743
1030 +1.00 0.552150 0.500395
1030 +1.00 0.700185 0.938537
1030 +1.00 0.117853 0.792411
1030 +1.00 -0.371360 -0.230144
1030 +1.00 -0.832129 -0.611027
1030 -1.00 -0.613955 0.017822
1040 -1.00 0.270966 -0.079665
1040 -1.00 -0.901340 0.039323
1040 -1.00 0.943599 -0.361286
1040 -1.00 -0.346003 0.015843
1040 +1.00 -0.280585 -0.422991
1040 -1.00 0.413315 -0.907338
1040 +1.00 0.495686 0.607436
1040 -1.00 0.834086 -0.055127
1050 -1.00 0.617286 -0.513772
1060 +1.00 0.184922 0.100500
1060 +1.00 -0.767232 -0.861092
1060 -1.00 0.790630 -0.616682
1060 -1.00 -0.795825 0.241494
1060 -1.00 0.464295 -0.645242
1060 -1.00 0.774911 -0.441796
1070 +1.00 -0.818354 -0.135758
1070 +1.00 -0.138052 -0.131642
1080 -1.00 0.540775 -0.869975
1080 -1.00 -0.298960 0.990317
1080 +1.00 0.142876 0.441862
1080 -1.00 -0.443595 0.999908
1080 +1.00 -0.653757 -0.875520
1090 +1.00 -0.804638 -0.394743
1090 +1.00 0.536404 0.595451
1090 -1.00 0.454000 -0.671899
1100 -1.00 -0.502874 0.360807
1100 +1.00 0.231664 0.970030
1100 -1.00 0.507739 -0.092672
1110 -1.00 0.807868 -0.974902
1110 -1.00 -0.187946 0.508548
1110 +1.00 -0.658154 -0.280019
1110 -1.00 -0.144002 0.200449
1110 +1.00 0.269847 0.709661
1110 +1.00 0.683863 0.082589
1110 +1.00 0.985016 0.601112
1120 +1.00 0.757860 0.817908
1130 -1.00 -0.517779 0.165698
1130 -1.00 -0.974613 0.938432
1130 -1.00 -0.828569 0.345426
1140 +1.00 -0.176280 -0.171100
1140 +1.00 -0.988180 -0.934849
1140 -1.00 0.188077 -0.281937
1140 -1.00 0.249922 -0.968973
